station_id, observation_time,raw_text
KNYC,2023-04-05T20:51:00Z,KNYC 052051Z AUTO 07008KT 030V090 1 3/4SM BR OVC004 09/07 A3021 RMK AO2 SLP223 T00890072 56017 $
KNYG,2023-04-05T20:56:00Z,KNYG 052056Z 19017G25KT 7SM FEW070 27/16 A3001 RMK AO2 PK WND 21028/2030 SLP163 T02720161 56016 $
KNYL,2023-04-05T20:57:00Z,KNYL 052057Z 36006KT 7SM FEW250 21/M13 A3009 RMK AO2 SLP187 T02111133 58018 $
KNZY,2023-04-05T20:52:00Z,KNZY 052052Z 29012KT 10SM CLR 16/06 A3009 RMK AO2 SLP189 T01610061 56011 $
KO05,2023-04-05T20:50:00Z,KO05 052050Z AUTO 00000KT 10SM CLR 03/M10 A3016 RMK A01
KO22,2023-04-05T20:55:00Z,KO22 052055Z AUTO 20005G11KT 10SM CLR 13/M04 A3017 RMK A01
KO32,2023-04-05T20:55:00Z,KO32 052055Z AUTO 00000KT 10SM CLR 15/01 A3018 RMK AO2 T01540007 $
KO69,2023-04-05T20:55:00Z,KO69 052055Z AUTO VRB04KT 10SM CLR 15/01 A3022 RMK A01
KO86,2023-04-05T20:55:00Z,KO86 052055Z AUTO 15008KT 10SM 12/M05 A3014 RMK A01
KOAJ,2023-04-05T20:56:00Z,KOAJ 052056Z 19008KT 10SM CLR 28/16 A3015 RMK AO2 SLP212 T02830161 55007
KOAK,2023-04-05T20:53:00Z,KOAK 052053Z 26006KT 10SM FEW040 BKN200 13/06 A3024 RMK AO2 SLP238 T01280061 58005
KOBE,2023-04-05T20:55:00Z,KOBE 052055Z AUTO 11007KT 10SM SCT050 30/19 A3007 RMK AO2
KOCF,2023-04-05T20:51:00Z,KOCF 052051Z 14007KT 10SM FEW070 32/17 A3008 RMK AO2 SLP186 6//// T03170172 56016 PNO $
KOCH,2023-04-05T20:56:00Z,KOCH 052056Z AUTO 33012KT 10SM OVC060 19/17 A2997 RMK AO2 SLP151 T01940172 56002 PWINO $
KOCQ,2023-04-05T20:55:00Z,KOCQ 052055Z AUTO 26014G21KT 10SM SCT020 OVC029 08/03 A2956 RMK AO1 T00810031
KOCW,2023-04-05T21:05:00Z,KOCW 052105Z AUTO 16004KT 10SM SCT065 30/16 A3014 RMK AO2 T02950161
KODO,2023-04-05T20:53:00Z,KODO 052053Z AUTO 15003KT 10SM CLR 19/M16 A3006 RMK AO2 SLP152 T01891156 56018
KODX,2023-04-05T20:53:00Z,KODX 052053Z AUTO 30018G30KT 10SM CLR 05/M10 A3005 RMK AO2 PK WND 29033/2016 SLP195 T00501100 51014
KOEB,2023-04-05T20:55:00Z,KOEB 052055Z AUTO 23019G28KT 10SM BKN041 BKN055 BKN070 20/13 A2973 RMK AO2 T01980127
KOEL,2023-04-05T20:55:00Z,KOEL 052055Z AUTO 34013G30KT 10SM CLR 09/M14 A3008 RMK AO1 T00901142
KOEO,2023-04-05T20:55:00Z,KOEO 052055Z AUTO 24025G29KT 10SM OVC033 M01/M05 A2975 RMK AO2 T10111050
KOFF,2023-04-05T20:55:00Z,KOFF 052055Z 30019KT 10SM FEW050 08/M10 A3005 RMK AO2A PK WND 32029/17 SLP188 T00811098 50017 PWINO PNO FZRANO TSNO $
KOFK,2023-04-05T20:56:00Z,KOFK 052056Z AUTO 30018G31KT 10SM FEW043 04/M09 A3003 RMK AO2 PK WND 29036/2026 SLP185 T00391089 53019
KOFP,2023-04-05T20:54:00Z,KOFP 052054Z AUTO 19014G22KT 6SM HZ FEW065 31/16 A3005 RMK AO2 SLP175 T03060161 56015
KOGA,2023-04-05T20:55:00Z,KOGA 052055Z AUTO 31023G32KT 10SM BKN049 05/M09 A3007 RMK AO2 T00481088
KOGB,2023-04-05T20:53:00Z,KOGB 052053Z AUTO 20010KT 10SM CLR 31/16 A3011 RMK AO2 SLP194 T03060161 56014
KOGD,2023-04-05T20:53:00Z,KOGD 052053Z 22009KT 10SM SCT045 BKN055 02/M08 A3018 RMK AO2 RAB08E09 SLP230 P0000 60000 T00171078 50003
KOGS,2023-04-05T20:55:00Z,KOGS 052055Z AUTO 4SM -RA OVC005 00/00 A2990 RMK AO2 P0025
KOIC,2023-04-05T20:55:00Z,KOIC 052055Z AUTO 18017G23KT 10SM SCT021 16/11 A2998 RMK AO2 T01570113
KOIN,2023-04-05T20:55:00Z,KOIN 052055Z AUTO 32016G22KT 7SM CLR 08/M09 A3013 RMK AO1 T00751095
KOJA,2023-04-05T20:55:00Z,KOJA 052055Z AUTO 34012G19KT 10SM CLR 14/M07 A3011 RMK AO2 T01371072
KOJC,2023-04-05T20:53:00Z,KOJC 052053Z 30010G17KT 10SM CLR 11/M03 A3006 RMK AO2 SLP182 T01061028 51016
KOKB,2023-04-05T20:52:00Z,KOKB 052052Z AUTO 27010KT 10SM CLR 17/06 A3009 RMK AO2 SLP189 T01670061 56012
KOKC,2023-04-05T20:52:00Z,KOKC 052052Z 03007G18KT 10SM FEW150 FEW250 13/M04 A3010 RMK AO2 WSHFT 1942 SLP194 T01281044 58002
KOKK,2023-04-05T20:56:00Z,KOKK 052056Z AUTO 22021G25KT 10SM OVC018 17/16 A2984 RMK AO2 RAE18 SLP102 6//// T01720161 53013 PNO $
KOKM,2023-04-05T20:55:00Z,KOKM 052055Z AUTO 32012G18KT 10SM CLR 15/M04 A3008 RMK AO2 T01491039
KOKV,2023-04-05T20:55:00Z,KOKV 052055Z AUTO 16014G22KT 10SM SCT070 28/16 A2995 RMK AO2
KOKZ,2023-04-05T20:55:00Z,KOKZ 052055Z AUTO 21006KT 10SM SCT085 30/16 A3010 RMK AO2 T02960162
KOLE,2023-04-05T20:55:00Z,KOLE 052055Z AUTO 22008G20KT 10SM SCT041 BKN065 OVC075 25/11 A2988 RMK AO2 LTG DSNT NE
KOLF,2023-04-05T20:53:00Z,KOLF 052053Z AUTO 25013KT 10SM CLR M06/M09 A3010 RMK AO2 SLP228 T10561094 58002
KOLG,2023-04-05T20:55:00Z,KOLG 052055Z AUTO 24018G27KT 10SM OVC026 M02/M08 A2955 RMK AO1
KOLM,2023-04-05T20:54:00Z,KOLM 052054Z 20007KT 10SM BKN045 OVC055 10/01 A3014 RMK AO2 SLP209 T01000006 58014
KOLS,2023-04-05T20:54:00Z,KOLS 052054Z AUTO 10SM CLR 18/M18 A3000 RMK AO2 SLP131 T01831183 58017
KOLU,2023-04-05T20:56:00Z,KOLU 052056Z AUTO 30016G26KT 10SM SCT050 06/M09 A3006 RMK AO2 PK WND 27029/2006 SLP196 60000 T00561089 53020
KOLV,2023-04-05T20:50:00Z,KOLV 052050Z 19006KT 8SM -RA BKN100 18/18 A3002
KOLY,2023-04-05T20:55:00Z,KOLY 052055Z AUTO 28014G19KT 7SM OVC012 15/13 A2989 RMK AO2 60012 T01470131 PWINO
KOLZ,2023-04-05T20:55:00Z,KOLZ 052055Z AUTO 28021G28KT 10SM OVC032 03/M03 A2989 RMK A01
KOMA,2023-04-05T20:52:00Z,KOMA 052052Z 32018G26KT 10SM SCT055 08/M07 A3002 RMK AO2 PK WND 28031/2039 SLP173 T00781072 53016
KOMH,2023-04-05T20:55:00Z,KOMH 052055Z AUTO 19009G20KT 10SM BKN055 BKN075 28/16 A3002 RMK AO2
KOMK,2023-04-05T20:53:00Z,KOMK 052053Z AUTO 20014G21KT 10SM CLR 12/M06 A3007 RMK AO2 SLP191 T01221056 58019
KOMN,2023-04-05T20:50:00Z,KOMN 052050Z 13010G18KT 7SM CLR 27/19 A3013
KONA,2023-04-05T20:55:00Z,KONA 052055Z AUTO 27011G24KT 10SM BKN034 OVC040 01/M06 A2982 RMK AO2
KONL,2023-04-05T20:55:00Z,KONL 052055Z AUTO 30021G29KT 10SM CLR 00/M11 A3005 RMK AO2 T00001107
KONM,2023-04-05T20:55:00Z,KONM 052055Z AUTO 00000KT 10SM CLR 11/M20 A3006 RMK AO2 T01071196
KONO,2023-04-05T20:53:00Z,KONO 052053Z AUTO 10SM CLR 10/M09 A3020 RMK AO2 SLP239 T01001094 57009
KONP,2023-04-05T20:55:00Z,KONP 052055Z AUTO 20013G18KT 10SM -DZ SCT016 BKN021 OVC049 08/06 RMK AO2 P0001
KONT,2023-04-05T20:53:00Z,KONT 052053Z VRB03KT 10SM SCT270 19/M03 A3007 RMK AO2 SLP180 T01891033 57018
KONX,2023-04-05T21:05:00Z,KONX 052105Z AUTO 13009KT 10SM CLR 26/15 A3013 RMK AO2 T02580150
KONZ,2023-04-05T20:55:00Z,KONZ 052055Z AUTO 17013G17KT 10SM -RA SCT001 OVC110 14/13 A2974 RMK AO2 60061 T01350131 P0014
KOOA,2023-04-05T20:55:00Z,KOOA 052055Z AUTO 29017G28KT 10SM SCT040 09/M03 A2999 RMK AO2 T00901026
KOPF,2023-04-05T20:53:00Z,KOPF 052053Z 11014KT 10SM SCT027 BKN037 BKN050 27/21 A3008 RMK AO2 RAB28E41 SLP187 P0000 60000 T02720211 57012
KOPL,2023-04-05T20:55:00Z,KOPL 052055Z AUTO 20011G18KT 10SM SCT034 SCT048 BKN085 29/21 A2995 RMK AO2 LTG DSNT W T02870207
KOPN,2023-04-05T20:55:00Z,KOPN 052055Z AUTO 18011G15KT 10SM SCT055 BKN080 29/13 A3011 RMK AO2
KOQN,2023-04-05T20:55:00Z,KOQN 052055Z AUTO 08010G14KT 10SM CLR 22/13 A3007 RMK AO2
KOQT,2023-04-05T20:53:00Z,KOQT 052053Z AUTO 21008G20KT 10SM CLR 31/13 A3002 RMK AO2 PK WND 20026/1957 SLP148 T03060128 58008
KORB,2023-04-05T20:53:00Z,KORB 052053Z AUTO 29013G19KT 2SM -SN SCT012 BKN016 OVC021 M02/M04 A2935 RMK AO2 P0002
KORD,2023-04-05T20:51:00Z,KORD 052051Z 25019G30KT 10SM BKN025 OVC240 09/03 A2978 RMK AO2 PK WND 27031/2028 SLP085 T00940033 51068 $
KORE,2023-04-05T20:52:00Z,KORE 052052Z AUTO 12009KT 10SM OVC019 05/00 A3029 RMK AO2 SLP260 T00500000 56009
KORF,2023-04-05T20:51:00Z,KORF 052051Z 22015KT 10SM CLR 29/16 A3008 RMK AO2 SLP186 T02890161 56018
KORG,2023-04-05T20:55:00Z,KORG 052055Z AUTO 19009G16KT 5SM VCTS HZ BKN028 BKN036 OVC041 28/22 A2993 RMK AO2 LTG DSNT W THRU N T02780224
KORH,2023-04-05T20:54:00Z,KORH 052054Z 08009KT 6SM HZ OVC008 03/01 A3027 RMK AO2 RAB17E26 SLP258 P0000 60000 T00330006 55006
KORK,2023-04-05T20:55:00Z,KORK 052055Z AUTO 29006G14KT 9SM SCT007 13/13 A2996 RMK AO2
KORL,2023-04-05T20:53:00Z,KORL 052053Z 12014KT 10SM CLR 31/17 A3010 RMK AO2 SLP194 T03110167 56013
KORS,2023-04-05T20:55:00Z,KORS 052055Z AUTO 17011KT 10SM BKN039 10/01 A3013 RMK AO2
KOSA,2023-04-05T20:55:00Z,KOSA 052055Z AUTO 28006G16KT 10SM SCT100 18/09 A3003 RMK AO2 T01790086
KOSC,2023-04-05T20:55:00Z,KOSC 052055Z AUTO 17012G17KT 10SM CLR 17/15 A2958 RMK AO2 60001 T01690147 P0001
KOSH,2023-04-05T20:53:00Z,KOSH 052053Z 25014G30KT 10SM FEW036 09/02 A2963 RMK AO2 PK WND 25032/1956 SLP040 T00890017 53040
KOSU,2023-04-05T20:53:00Z,KOSU 052053Z 24012G19KT 10SM -RA FEW044 SCT050 OVC070 21/18 A2987 RMK AO2 WSHFT 1957 SLP108 P0036 60061 T02060178 $
KOTG,2023-04-05T20:56:00Z,KOTG 052056Z AUTO 27030G35KT 9SM -SN OVC022 M03/M07 A2991 RMK AO2 PK WND 28038/2045 SLP150 6//// T10331072 53030 FZRANO PNO $
KOTH,2023-04-05T20:56:00Z,KOTH 052056Z 23012KT 10SM -RA FEW025 BKN037 OVC048 10/07 A3018 RMK AO2 SLP221 P0000 60000 T01000067 55007
KOTM,2023-04-05T20:53:00Z,KOTM 052053Z AUTO 29015G22KT 10SM FEW044 08/M02 A2997 RMK AO2 PK WND 29027/2027 SLP152 T00781017 51031
KOUN,2023-04-05T20:48:00Z,KOUN 052048Z 35013G18KT 10SM CLR 13/M04 A3009
KOVE,2023-04-05T20:53:00Z,KOVE 052053Z AUTO 00000KT 10SM CLR 16/M01 A3021 RMK AO2 SLP232 T01561006 58011
KOVL,2023-04-05T20:55:00Z,KOVL 052055Z AUTO 30027G31KT 10SM -SN SCT024 OVC031 M03/M07 A2981 RMK AO2
KOVS,2023-04-05T20:53:00Z,KOVS 052053Z AUTO 28018G29KT 10SM BKN034 06/M04 A2983 RMK AO2 PK WND 25029/2052 SLP105 T00561039 53029
KOWA,2023-04-05T20:53:00Z,KOWA 052053Z AUTO 26025G33KT 10SM OVC032 M01/M06 A2983 RMK AO2
KOWB,2023-04-05T20:56:00Z,KOWB 052056Z 25010KT 10SM -RA OVC110 17/16 A2994 RMK AO2 PK WND 27028/2000 TSE47 SLP138 P0005 60031 T01720156 53030
KOWD,2023-04-05T20:53:00Z,KOWD 052053Z 07009KT 10SM OVC019 07/01 A3032 RMK AO2 SLP267 T00670011 56013
KOWI,2023-04-05T20:55:00Z,KOWI 052055Z AUTO 29012G17KT 10SM CLR 13/M04 A3007 RMK AO2
KOWP,2023-04-05T20:55:00Z,KOWP 052055Z AUTO 35006KT 10SM CLR 16/M05 A3012 RMK AO2 T01551048
KOWX,2023-04-05T20:55:00Z,KOWX 052055Z AUTO 19011KT 10SM SCT085 OVC100 18/15 A2986 RMK AO1
KOXC,2023-04-05T20:51:00Z,KOXC 052051Z 12006KT 4SM -DZ BR OVC008 09/08 A3021 RMK AO2 SLP246 P0000 60000 T00890078 56015
KOXD,2023-04-05T20:55:00Z,KOXD 052055Z AUTO 00000KT 5SM TSRA SCT012 BKN055 OVC090 18/16 A2995 RMK AO2 LTG DSNT S AND SW 60029 T01760163 P0012
KOXI,2023-04-05T20:55:00Z,KOXI 052055Z AUTO 27023G29KT 10SM OVC019 13/12 A2979 RMK AO1
KOXR,2023-04-05T20:51:00Z,KOXR 052051Z 26015KT 10SM CLR 15/03 A3012 RMK AO2 SLP200 T01500033 58006
KOXV,2023-04-05T20:55:00Z,KOXV 052055Z AUTO 28017G23KT 10SM BKN045 07/M05 A2998 RMK AO2
KOYM,2023-04-05T20:55:00Z,KOYM 052055Z AUTO 23012G21KT 10SM CLR 27/11 A2994 RMK AO2
KOZA,2023-04-05T20:55:00Z,KOZA 052055Z AUTO 33008G15KT 310V010 10SM CLR 21/M13 A3007 RMK AO2
KOZR,2023-04-05T20:55:00Z,KOZR 052055Z AUTO 20010KT 10SM FEW049 31/18 A3006 RMK AO2 SLP179 T03050179 56006
KOZS,2023-04-05T20:55:00Z,KOZS 052055Z AUTO 31010G19KT 10SM CLR 10/00 A3006 RMK AO2
KOZW,2023-04-05T20:55:00Z,KOZW 052055Z AUTO 17013G17KT 10SM CLR 20/16 A2969 RMK AO2 60001 T01970155
KP08,2023-04-05T20:55:00Z,KP08 052055Z AUTO 32011KT 10SM CLR 18/M14 A3006 RMK AO2
KP28,2023-04-05T20:56:00Z,KP28 052056Z AUTO 30011G25KT 13/M09 A3009 RMK AO1 SLP196 T01331089 56001
KP52,2023-04-05T20:55:00Z,KP52 052055Z AUTO VRB06G18KT 9SM -RA CLR 13/M16 A3007 RMK AO2
KP53,2023-04-05T20:56:00Z,KP53 052056Z AUTO 21007KT 07/05 A2942 RMK AO1 SLP968 P0001 60001 T00670050 53006 $
KP58,2023-04-05T20:55:00Z,KP58 052055Z AUTO 16012G18KT 19/15 A2961 RMK AO1 SLP026 P0002 60004 T01940150 58008 $
KP59,2023-04-05T20:51:00Z,KP59 052051Z AUTO VRB05KT 02/01 A2938 RMK AO1 SLP958 P0001 60003 T00220011 55010
KP60,2023-04-05T20:56:00Z,KP60 052056Z AUTO VRB04KT M05/M19 A2995 RMK AO1 SLP223 T10501189 56006
KP68,2023-04-05T20:53:00Z,KP68 052053Z AUTO 04005KT 01/M11 A3014 RMK AO1 SLP227 T00061106 58001
KP69,2023-04-05T20:52:00Z,KP69 052052Z AUTO 17006KT 09/M04 A3018 RMK AO1 SLP232 T00891039 55012
KP92,2023-04-05T20:59:00Z,KP92 052059Z AUTO VRB06G17KT 26/23 A2994 RMK AO1 SLP137 T02610228 56010
KPAE,2023-04-05T20:53:00Z,KPAE 052053Z VRB04KT 10SM FEW048 10/M02 A3014 RMK AO2 SLP210 T01001017 56013
KPAH,2023-04-05T20:53:00Z,KPAH 052053Z 22007KT 10SM -RA FEW013 SCT080 OVC110 19/17 A2993 RMK AO2 RAE16B36 PRESRR SLP130 P0000 60044 T01890167 51025
KPAM,2023-04-05T20:55:00Z,KPAM 052055Z AUTO 17013KT 10SM CLR 28/21 A3008 RMK AO2 SLP189 T02750205 55004 $
KPAN,2023-04-05T20:55:00Z,KPAN 052055Z AUTO 30014G23KT 10SM CLR 10/M17 A3008 RMK AO2 PWINO TSNO
KPBF,2023-04-05T20:53:00Z,KPBF 052053Z AUTO 17008KT 10SM -RA BKN110 20/18 A2996 RMK AO2 SLP142 P0003 60008 T02000178 57003
KPBG,2023-04-05T21:07:00Z,KPBG 052107Z AUTO 17010G19KT 2SM RA BR BKN033 OVC055 06/04 A3005 RMK AO2 LTG DSNT SW P0008 T00610039
KPBH,2023-04-05T20:55:00Z,KPBH 052055Z AUTO 23018G28KT 10SM BKN027 OVC033 M01/M06 A2956 RMK AO2 T10071057
KPBI,2023-04-05T20:53:00Z,KPBI 052053Z 12013G23KT 10SM SCT029 SCT250 29/19 A3010 RMK AO2 SLP193 T02890194 56013
KPBX,2023-04-05T20:55:00Z,KPBX 052055Z AUTO 20006KT 150V240 10SM SCT075 30/12 A2998 RMK AO2 T03040118
KPCD,2023-04-05T20:55:00Z,KPCD 052055Z AUTO 31016G20KT 10SM SCT022 SCT027 13/10 A2998 RMK AO2 T01250101
KPCM,2023-04-05T20:55:00Z,KPCM 052055Z AUTO 10006KT 10SM BKN060 BKN070 BKN090 34/15 A3008 RMK AO2
KPCW,2023-04-05T20:55:00Z,KPCW 052055Z AUTO 21010KT 5SM -RA FEW048 FEW070 BKN090 18/18 A2978 RMK AO2 P0004
KPCZ,2023-04-05T20:55:00Z,KPCZ 052055Z AUTO 25020G31KT 10SM SCT034 08/00 A2965 RMK AO2 T00771004
KPDC,2023-04-05T20:55:00Z,KPDC 052055Z AUTO 26014G22KT 10SM OVC034 05/M03 A2985 RMK AO2 T00461032
KPDK,2023-04-05T20:53:00Z,KPDK 052053Z 19005KT 10SM FEW060 BKN090 28/17 A3008 RMK AO2 SLP172 T02780172 56010
KPDT,2023-04-05T20:53:00Z,KPDT 052053Z COR 28009KT 10SM CLR 12/M03 A3014 RMK AO2 SLP208 P0000 60000 T01171033 56016
KPDX,2023-04-05T20:53:00Z,KPDX 052053Z 18007KT 10SM FEW040 SCT055 BKN070 OVC250 11/03 A3018 RMK AO2 SLP221 T01110028 58010
KPEA,2023-04-05T20:50:00Z,KPEA 052050Z AUTO 27015G24KT 10SM SCT045 07/M05 A2999 RMK AO2 T00661052
KPEO,2023-04-05T20:53:00Z,KPEO 052053Z AUTO 19009KT 10SM FEW022 FEW046 SCT075 22/16 A2986 RMK AO2 PK WND 18030/1958 LTG DSNT ALQDS RAB14E48 SLP109 P0001 60001 T02170156 55003
KPEQ,2023-04-05T20:55:00Z,KPEQ 052055Z AUTO 00000KT 10SM CLR 17/M15 A3006 RMK AO2 T01741155
KPEX,2023-04-05T20:55:00Z,KPEX 052055Z AUTO 27018G22KT 5SM -SN SCT021 OVC027 M05/M08 A2975 RMK AO2
KPEZ,2023-04-05T20:55:00Z,KPEZ 052055Z AUTO 02011G19KT 10SM BKN050 BKN085 26/00 A2994 RMK AO2 T02551003
KPGA,2023-04-05T20:53:00Z,KPGA 052053Z AUTO 10SM CLR 09/M19 A3010 RMK AO2 SLP186 T00891189 56009
KPGD,2023-04-05T20:53:00Z,KPGD 052053Z 13012KT 10SM SCT075 SCT090 32/16 A3005 RMK AO2 SLP175 T03170161 56017
KPGV,2023-04-05T21:05:00Z,KPGV 052105Z AUTO 21007KT 10SM SCT060 30/16 A3012 RMK AO2
KPHD,2023-04-05T20:53:00Z,KPHD 052053Z AUTO 18003KT 10SM CLR 26/13 A2984 RMK AO2 SLP099 T02610133 58015
KPHF,2023-04-05T20:54:00Z,KPHF 052054Z 20012G18KT 10SM CLR 29/15 A3009 RMK AO2 SLP188 T02890150 56013
KPHL,2023-04-05T20:54:00Z,KPHL 052054Z 03012KT 10SM SCT055 BKN210 BKN260 21/13 A3008 RMK AO2 SLP185 T02060133 55013
KPHN,2023-04-05T20:55:00Z,KPHN 052055Z AUTO 15008KT 10SM CLR 17/15 A2972 RMK AO2
KPHP,2023-04-05T20:55:00Z,KPHP 052055Z AUTO 30018G27KT 10SM CLR M02/M08 A3004 RMK AO2 PK WND 30030/2006 SLP201 T10171078 51005
KPHT,2023-04-05T20:55:00Z,KPHT 052055Z AUTO 23009KT 10SM BKN075 18/17 A3000 RMK A01
KPHX,2023-04-05T20:51:00Z,KPHX 052051Z 32008KT 10SM FEW250 19/M16 A3006 RMK AO2 SLP170 T01891156 58023
KPIA,2023-04-05T20:54:00Z,KPIA 052054Z 29011G23KT 10SM FEW030 09/02 A2992 RMK AO2 PK WND 29028/2016 SLP131 T00890022 51042
KPIB,2023-04-05T20:56:00Z,KPIB 052056Z AUTO 17010G17KT 10SM SCT044 SCT055 29/21 A3001 RMK AO2 SLP159 T02890206 58007
KPIE,2023-04-05T20:53:00Z,KPIE 052053Z 23008KT 10SM SCT070 29/20 A3005 RMK AO2 SLP177 T02940200 56015
KPIH,2023-04-05T20:53:00Z,KPIH 052053Z 21014KT 10SM BKN020 M01/M04 A3016 RMK AO2 UPB11E21B46E48 SLP241 P0000 60000 T10111044 51003 $
KPIL,2023-04-05T20:53:00Z,KPIL 052053Z AUTO 15011KT 10SM OVC030 29/23 A2979 RMK AO2 SLP086 T02940233 58005
KPIM,2023-04-05T20:55:00Z,KPIM 052055Z AUTO 22007G16KT 10SM SCT060 SCT075 30/15 A3010 RMK AO2 T02960153
KPIR,2023-04-05T20:53:00Z,KPIR 052053Z AUTO 31023G32KT 8SM CLR M03/M09 A3001 RMK AO2 PK WND 30041/2019 SLP187 T10281094 51013
KPIT,2023-04-05T20:51:00Z,KPIT 052051Z 21015G27KT 10SM FEW080 SCT150 OVC220 28/08 A2988 RMK AO2 PK WND 20027/2043 SLP119 T02830083 56011
KPJC,2023-04-05T20:55:00Z,KPJC 052055Z AUTO 22005KT 10SM CLR 27/10 A2987 RMK AO2
KPKB,2023-04-05T20:53:00Z,KPKB 052053Z 20017G28KT 10SM SCT085 29/12 A2989 RMK AO2 PK WND 19030/2024 SLP112 T02940122 56015
KPKD,2023-04-05T21:08:00Z,KPKD 052108Z AUTO 27025G32KT 1/2SM SN FEW021 BKN028 OVC043 M06/M08 A2958 RMK AO2 PK WND 27032/2107 P0000 T10561083
KPKV,2023-04-05T20:55:00Z,KPKV 052055Z AUTO 01017G24KT 10SM -RA OVC017 18/14 A2990 RMK AO2 60006 T01790144
KPLN,2023-04-05T20:54:00Z,KPLN 052054Z AUTO 11004KT 10SM BKN007 OVC038 09/07 A2949 RMK AO2 SLP992 T00940072 56026
KPLR,2023-04-05T20:55:00Z,KPLR 052055Z AUTO 22011KT 10SM CLR 31/14 A3006 RMK A01
KPLU,2023-04-05T20:55:00Z,KPLU 052055Z AUTO VRB06G14KT 10SM SCT055 12/M04 A3014 RMK AO2
KPMD,2023-04-05T20:53:00Z,KPMD 052053Z 01008G20KT 10SM CLR 14/M09 A3013 RMK AO2 SLP200 T01391089 57015
KPMH,2023-04-05T20:55:00Z,KPMH 052055Z AUTO 21006KT 10SM SCT090 32/08 A2987 RMK AO2 T03190083
KPMP,2023-04-05T20:53:00Z,KPMP 052053Z 09010KT 10SM SCT028 BKN070 28/21 A3009 RMK AO2 RAB03E13 SLP189 P0000 60000 T02830206 57012
KPMU,2023-04-05T20:55:00Z,KPMU 052055Z AUTO VRB04G13KT 5SM -RA 18/17 A3003 RMK AO2 P0002
KPMV,2023-04-05T20:55:00Z,KPMV 052055Z AUTO 30019G25KT 10SM CLR 08/M09 A3002 RMK AO2 T00781087
KPNA,2023-04-05T20:55:00Z,KPNA 052055Z AUTO 12005KT 10SM CLR M06/M11 A3003 RMK AO2
KPNC,2023-04-05T20:53:00Z,KPNC 052053Z AUTO 32007KT 280V360 10SM CLR 13/M05 A3011 RMK AO2 SLP195 T01331050 50002
KPNE,2023-04-05T20:54:00Z,KPNE 052054Z 07013KT 10SM CLR 16/12 A3013 RMK AO2 SLP202 T01560117 55014
KPNM,2023-04-05T20:55:00Z,KPNM 052055Z AUTO 26010G19KT 5SM SCT024 SCT032 BKN040 M02/M07 A2970 RMK AO
KPNS,2023-04-05T20:53:00Z,KPNS 052053Z 17010KT 10SM OVC013 26/22 A3007 RMK AO2 SLP183 T02610222 58000
KPO1,2023-04-05T21:00:00Z,KPO1 052100Z AUTO 27010KT 7SM CLR M04/M14 A3009 RMK AO2
KPOB,2023-04-05T20:55:00Z,KPOB 052055Z AUTO 21010KT 10SM FEW060 30/16 A3010 RMK AO2 SLP194 T02980158 56016 $
KPOC,2023-04-05T20:47:00Z,KPOC 052047Z 15004KT 10SM CLR 18/M02 A3009
KPOE,2023-04-05T20:55:00Z,KPOE 052055Z 33012KT 10SM TS FEW013 OVC023 20/19 A2994 RMK AO2A RAB06E19 TSB35 SLP139 P0000 60000 T02000185 53002
KPOF,2023-04-05T20:53:00Z,KPOF 052053Z AUTO 20007KT 10SM FEW100 18/17 A2994 RMK AO2 SLP136 60022 T01830167 53018
KPOU,2023-04-05T20:53:00Z,KPOU 052053Z VRB05KT 10SM OVC014 11/07 A3017 RMK AO2 SLP212 T01060072 56006
KPOV,2023-04-05T20:55:00Z,KPOV 052055Z AUTO 22003KT 5SM SCT034 BKN047 BKN055 19/17 A2986 RMK AO2 T01850166 PWINO P0005
KPOY,2023-04-05T20:55:00Z,KPOY 052055Z AUTO 22005KT 10SM CLR 01/M15 A2998 RMK AO2
KPPA,2023-04-05T20:55:00Z,KPPA 052055Z AUTO 34008G19KT 10SM 12/M08 A3011 RMK AO2 T01241081
KPPF,2023-04-05T20:52:00Z,KPPF 052052Z AUTO 34007KT 10SM CLR 13/M02 A3011 RMK AO2 SLP196 T01281022 51011
KPPO,2023-04-05T20:55:00Z,KPPO 052055Z AUTO 25020G30KT 10SM SCT019 SCT025 BKN037 14/12 A2979 RMK AO2 T01430121
KPPQ,2023-04-05T20:55:00Z,KPPQ 052055Z AUTO 27009G21KT 10SM CLR 11/02 A2999 RMK AO2 T01060019
KPQI,2023-04-05T20:56:00Z,KPQI 052056Z AUTO 00000KT 1/2SM SN FZFG OVC008 M03/M04 A3040 RMK AO2 CIG 007V011 SLP331 P0000 60000 T10281044 58015 RVRNO
KPQL,2023-04-05T20:53:00Z,KPQL 052053Z 15011KT 10SM OVC017 27/23 A3003 RMK AO2 SLP169 T02670228 58005
KPRB,2023-04-05T20:53:00Z,KPRB 052053Z AUTO 08003KT 10SM CLR 15/01 A3017 RMK AO2 SLP215 T01500006 58014
KPRC,2023-04-05T20:53:00Z,KPRC 052053Z 29006G16KT 10SM CLR 09/M15 A3009 RMK AO2 SLP177 T00941150 58013
KPRG,2023-04-05T20:55:00Z,KPRG 052055Z AUTO 30020G28KT 7SM OVC013 13/12 A2991 RMK AO2 60001 T01260119
KPRN,2023-04-05T20:58:00Z,KPRN 052058Z AUTO 18014G20KT 10SM -RA FEW060 SCT075 28/17 A3005 RMK AO2 RAE07B29 SLP121 P0000 60000 T02830167 58002
